ACC_NUCCORE	query	distance	pvalue	shared_hashes	recid	Topology_NUCCORE	CreateDate_NUCCORE	Location_BIOSAMPLE	loc_parsed	loc_lat	loc_lng	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	plasmidfinder	pmlst	Length_NUCCORE	GC_NUCCORE	taxon_name	taxon_species_name	taxon_genus_name	taxon_family_name	taxon_order_name	taxon_class_name	taxon_phylum_name	taxon_superkingdom_name	D1	D2
NZ_KY471144.1	edge_3547	0.0719629	0	124	4417	circular	2020-06-03								IncI2_1, KP347127		62174	42.55476565767041	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-8.445036	0.018984236
NZ_CP023438.1	edge_3611	0.0719629	0	124	4418	circular	2018-09-12	South Korea		36.8659096672937	127.55281711922399	human stool	Homo sapiens		IncX1_4, JN935898|IncQ1_1, M28829		51931	46.78515722786005	Salmonella enterica	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-7.694079400000001	-6.1949596
MT230289.1	edge_3963	0.0719629	0	124	4419	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river					312	52.884615384615394	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.3055238	-0.89969593
NZ_KT988020.1	edge_4056	0.0719629	0	124	4420	circular	2020-06-03										23717	54.74554117299827	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.5801390000000001	-4.6155586
NZ_CP047128.1	edge_4168	0.0719629	0	124	4421	circular	2020-01-15	not collected					not applicable		IncC_1, JN157804|IncN_1, AY046276	IncN MLST(-):repN(1);traJ(-);korA(-)	85943	51.225812457093646	Escherichia coli K-12	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	3.83647	-3.0519700000000003
CP052492.1	edge_4306	0.0719629	0	124	4422	circular	2020-05-04	South Korea: Gyeonggi		37.66	126.77	blood	Homo sapiens				5627	49.77785676204017	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.780153	-0.12936994
NZ_CP028552.2	edge_4344	0.0719629	0	124	4423	circular	2018-04-05	China: Meishan, Sichuan	China,Meishan,Sichuan	29.8132893	103.829916		Homo sapiens	Culture	Col440I_1, CP023920		4686	44.13145539906103	Klebsiella variicola	Klebsiella variicola (244366)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	3.8141684999999996	-0.27510557
NZ_CP037446.1	edge_4351	0.0719629	0	124	4424	circular	2019-03-05	Nigeria	Nigeria	9.6000359	7.999972099999999	blood	Homo sapiens		Col440I_1, CP023920		12598	47.237656770916026	Klebsiella sp. PO552	Klebsiella sp. PO552 (1972757)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	3.4116814	-0.31856802
NZ_CP025148.1	edge_27	0.0723061	0	123	4425	circular	2017-12-14	USA: New York City	USA,New York City	40.7308619	-73.9871558	blood	Homo sapiens		IncFIB(K)_1, JN233704	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	161986	53.40646722556271	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-2.5796251	-2.6128361
CP052525.1	edge_27	0.0723061	0	123	4426	circular	2020-05-04	South Korea: Gyeonggi		37.66	126.77	blood	Homo sapiens		IncFIB(K)_1, JN233704|IncFII(K)_1, CP000648	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	162979	52.26869719411703	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-2.0957165	-2.567402
NZ_CP021166.1	edge_27	0.0723061	0	123	4427	circular	2018-06-07	USA:Boston	USA,Boston	42.3602534	-71.0582912	urine	Homo sapiens		IncFIB(K)_1, JN233704	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	177145	51.350588500945555	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-2.0919569	-2.6689887000000003
NC_019155.1	edge_27	0.0723061	0	123	4428	circular	2012-11-03								IncFII(K)_1, CP000648|IncFIB(pQil)_1, JN233705	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	115300	53.85082393755421	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1236464	-2.0743055
NZ_FO834904.1	edge_27	0.0723061	0	123	4429	circular	2014-03-21								IncFII(pKP91)_1, CP000966|IncFIA(HI1)_1, AF250878	IncF RST(K4:A-:B-):FIA(~18);FIB(-);FIC(-);FII(-);FIIK(4);FIIS(-);FIIY(-)	95087	49.99106081798774	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.827202	-2.199259
NZ_CP046384.1	edge_39	0.0723061	0	123	4430	circular	2019-12-11	Bangladesh: Dhaka	Bangladesh,Dhaka	23.7593572	90.3788136		Homo sapiens	Pure culture one microbial species	IncFIB(pQil)_1, JN233705	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	113102	50.54994606638256	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1133603	-2.0730562
U36911.1	edge_102	0.0723061	0	123	4431	circular	1995-10-31								ColRNAI_1, DQ298019|repUS16_2_repB(SAP085B), GQ900438		8007	38.5038091669789	Staphylococcus aureus	Staphylococcus aureus (1280)	Staphylococcus (1279)	Staphylococcaceae (90964)	Bacillales (1385)	Bacilli (91061)	Firmicutes (1239)	Bacteria (2)	1.3696023000000002	-0.09551833
NZ_CP018990.1	edge_212	0.0723061	0	123	4432	circular	2017-03-06	Italy: Pisa		43.72	10.4		Homo sapiens		IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918|IncFIC(FII)_1, AP001918|IncFII_1, AY458016	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	150994	52.70606779077314	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.1233116	4.8611526
NZ_CP040885.1	edge_212	0.0723061	0	123	4433	circular	2019-06-22	Norway	Norway	64.5731537	11.5280364	blood	Homo sapiens		IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918|IncFIC(FII)_1, AP001918|IncFII_1, AY458016	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	117590	51.352155795560854	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.045542	4.802407700000001
MT230118.1	edge_216	0.0723061	0	123	4434	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river					7278	52.00604561692773	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.50633115	-2.6530127999999995
NZ_CP042870.1	edge_250	0.0723061	0	123	4435	circular	2019-08-22	Unknown				Unknown	Unknown				11153	54.03927194476822	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.6286713	-4.711395700000001
MT230135.1	edge_259	0.0723061	0	123	4436	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river					3423	53.31580484954718	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.40328676	-4.647958999999999
NC_017172.1	edge_259	0.0723061	0	123	4437	circular	2012-04-12										20301	47.38682823506231	Acinetobacter baumannii MDR-ZJ06	Acinetobacter baumannii (470)	Acinetobacter (469)	Moraxellaceae (468)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.7668725000000001	-4.22915
NZ_CP009051.1	edge_337	0.0723061	0	123	4438	circular	2018-09-02	South Korea	South Korea	36.5581914	127.9408564	stool		missing	IncY_1, K02380		97258	47.72460877254314	Escherichia coli NCCP15648	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.891482	-2.504352
NC_020280.1	edge_340	0.0723061	0	123	4439	circular	2013-02-19										5022	52.0310633213859	Edwardsiella ictaluri	Edwardsiella ictaluri (67780)	Edwardsiella (635)	Hafniaceae (1903412)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.2896075	-0.96300733
NZ_CP020050.1	edge_349	0.0723061	0	123	4440	circular	2017-03-23	missing				missing	missing		IncFII(pKPX1)_1, AP012055	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	113431	52.53237651083038	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.37336603	-12.6844845
CP023647.1	edge_383	0.0723061	0	123	4441	circular	2017-10-04	Somalia	Somalia	8.3676771	49.083416	missing	Homo sapiens		Col(pHAD28)_1, KU674895		8401	55.410070229734565	Shigella sonnei	Shigella sonnei (624)	Shigella (620)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.6394066999999999	-4.3000264
NZ_CP028798.2	edge_941	0.0723061	0	123	4442	circular	2018-04-09	China: Sichuan, Chengdu	China,Sichuan,Chengdu	30.6765553	104.0612783	Sewage		Culture			33869	41.610322123475754	Acinetobacter junii	Acinetobacter junii (40215)	Acinetobacter (469)	Moraxellaceae (468)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-5.807070700000001	-4.504219
CP028802.2	edge_1358	0.0723061	0	123	4443	circular	2018-04-09	China: Sichuan, Chengdu	China,Sichuan,Chengdu	30.6765553	104.0612783		Homo sapiens	culture	Col440II_1, CP023921|Col440I_1, CP023920		6425	50.44357976653696	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	3.7143004	0.82076156
NZ_CP028802.1	edge_1358	0.0723061	0	123	4444	circular	2018-04-09	China: Sichuan, Chengdu	China,Sichuan,Chengdu	30.6765553	104.0612783		Homo sapiens	culture	Col440II_1, CP023921|Col440I_1, CP023920		6425	50.44357976653696	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	3.7088778	0.8499595
NZ_CP041118.1	edge_1495	0.0723061	0	123	4445	circular	2019-06-19	Thailand: Nakhon Pathom		13.8199	100.0622		Swine		Col440I_1, CP023920		3005	45.191347753743756	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.8356342	0.2413487
NC_011799.1	edge_1496	0.0723061	0	123	4446	circular	2009-01-02								ColRNAI_1, DQ298019		5217	49.377036611079156	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.3478935	0.88040364
NC_019250.1	edge_1499	0.0723061	0	123	4447	circular	2013-04-15										4043	52.510511996042545	Shigella flexneri	Shigella flexneri (623)	Shigella (620)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.385062	0.96609914
NZ_CP043038.1	edge_2356	0.0723061	0	123	4448	circular	2019-10-08	China: Hangzhou		30.3	120.2	blood	Homo sapiens		Col156_1, NC_009781		4234	55.384978743504966	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.7783997000000005	13.496770000000001
NZ_CP044303.1	edge_2365	0.0723061	0	123	4449	circular	2019-12-21	Cambodia		11.5564	104.9282	Pork			IncQ1_1, M28829		6471	60.90248802348941	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.1468893	-4.274132
NZ_CP030069.1	edge_3064	0.0723061	0	123	4450	circular	2019-08-06	USA: University of Iowa Hospitals and Clinics Iowa City, IA	USA,University of Iowa Hospitals and Clinics Iowa City,IA	41.66016	-91.54873	urine	Homo sapiens	missing			42064	35.220140737923174	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-7.5896	-9.506571000000001
NZ_MG210940.1	edge_3547	0.0723061	0	123	4451	circular	2020-06-03								IncI2_1, KP347127		62701	42.843016857785365	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-8.450654	0.014729951000000002
NZ_CP021546.1	edge_3547	0.0723061	0	123	4452	circular	2017-06-10	missing				missing	missing		IncI2(Delta)_1, AP002527		74660	45.204929011518885	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	6.665939	3.5202627
NZ_CP021205.1	edge_3547	0.0723061	0	123	4453	circular	2017-05-24	China:Jining		35.414982	116.587282	blood	Homo sapiens		IncI2_1, KP347127		63392	43.008581524482594	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-8.466782	-0.004455257
NZ_KY363999.1	edge_3547	0.0723061	0	123	4454	circular	2020-05-18								IncI2_1, KP347127		64266	42.946503594435626	Shigella sonnei	Shigella sonnei (624)	Shigella (620)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-8.453717999999999	0.009849363
NZ_CP021754.1	edge_3547	0.0723061	0	123	4455	circular	2017-06-15	missing				missing	missing		IncI2(Delta)_1, AP002527		74751	45.206084199542474	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	6.6790166	3.5129947999999995
NZ_KY363997.1	edge_3547	0.0723061	0	123	4456	circular	2020-05-18								IncI2_1, KP347127		64266	42.946503594435626	Shigella sonnei	Shigella sonnei (624)	Shigella (620)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-8.452739999999999	0.007633298
NZ_KY471146.1	edge_3615	0.0723061	0	123	4457	circular	2020-06-03								IncX4_1, CP002895		47038	41.95969216378247	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	7.528621	10.921486999999999
NZ_CP039301.1	edge_3957	0.0723061	0	123	4458	circular	2019-04-24	United Kingdom: Yorkshire and the Humber		53.91	-1.03	feces	pig	Single colony culture	Col(pHAD28)_1, KU674895		17924	57.632224949788	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.29586574	-4.382299
NZ_CP022499.1	edge_3957	0.0723061	0	123	4459	circular	2017-08-01	missing				missing			Col(pHAD28)_1, KU674895|IncQ1_1, M28829		38945	54.90306842983695	Salmonella enterica subsp. enterica serovar Manhattan	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.0269239	-4.274166
MT230288.1	edge_4055	0.0723061	0	123	4460	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river					1088	50.91911764705882	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.3216133999999997	-0.869022
NZ_CP011335.1	edge_4055	0.0723061	0	123	4461	circular	2015-05-06										7893	50.99455213480299	Escherichia coli O104:H4 str. C227-11	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.2399338	2.3936427000000005
NZ_KP873172.1	edge_4196	0.0723061	0	123	4462	circular	2020-06-03										26440	63.50983358547655	Pseudomonas aeruginosa PAO1	Pseudomonas aeruginosa (287)	Pseudomonas (286)	Pseudomonadaceae (135621)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.9804101000000001	-5.6371694
NC_011514.1	edge_4198	0.0723061	0	123	4463	linear	2008-11-01								IncI1-I(Gamma)_1, AP005147		10669	49.82660043115568	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.3525270000000003	-0.14863685
NZ_KY495890.1	edge_27	0.07265239999999999	0	122	4464	circular	2020-06-03								IncFII(K)_1, CP000648|IncFIB(K)_1, JN233704	IncF RST(K7:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(7);FIIS(-);FIIY(-)	147442	50.77725478493238	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-2.0849085	-2.5434895
NZ_LR792630.1	edge_27	0.07265239999999999	0	122	4465	linear	2020-04-23					blood			IncFII(pKP91)_1, CP000966|IncFIA(HI1)_1, AF250878	IncF RST(K4:A-:B-):FIA(~18);FIB(-);FIC(-);FII(-);FIIK(4);FIIS(-);FIIY(-)	95086	49.98632816608123	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.8018095	-2.1126177000000004
NZ_CP046952.1	edge_39	0.07265239999999999	0	122	4466	circular	2020-01-02	Bangladesh: Dhaka	Bangladesh,Dhaka	23.7593572	90.3788136		Homo sapiens	Pure culture one microbial species	IncFIB(pQil)_1, JN233705	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	113105	50.53887980195393	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1747882	-2.0477273
NZ_CP024040.1	edge_39	0.07265239999999999	0	122	4467	circular	2018-05-01	Thailand: Chonburi		12.689	100.98200000000001	Unknown	Homo sapiens		IncFII(K)_1, CP000648|IncFIB(pQil)_1, JN233705	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	122082	52.29435952884128	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1680282	-2.0350657
NZ_CP024241.1	edge_166	0.07265239999999999	0	122	4468	linear	2017-11-05	Bangladesh	Bangladesh	24.4768783	90.2932426	missing	missing		IncI(Gamma)_1, AP011954		104674	47.555266828438775	Escherichia coli O114:H49	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.6036934999999999	2.1915255
NZ_CP029368.1	edge_212	0.07265239999999999	0	122	4469	circular	2018-07-12	China: Chengdu, Sichuan	China,Chengdu,Sichuan	30.642769	104.0675118		Sewage	Pure Culture	IncFIB(AP001918)_1, AP001918|IncN_1, AY046276|IncFII_1, AY458016|IncFIC(FII)_1, AP001918|IncFIA_1, AP001918	IncF RST(F-:A-:B-):FIA(4,20);FIB(58?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)|IncN MLST(-):repN(~7);traJ(-);korA(-)	122194	51.917442754963425	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.93387693	4.965245200000001
MN007143.1	edge_212	0.07265239999999999	0	122	4470	circular	2020-03-21	Italy: Rome	Italy,Rome	41.8933203	12.4829321	fecal swab	Homo sapiens		IncFIC(FII)_1, AP001918|IncFII_1, AY458016|IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	99568	52.94873855053832	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.9169868	4.9756856
